Date,Time,Source Port,Destination Port,Packet Length,Malware Indicators,Anomaly Scores,Alerts/Warnings,Proxy Information,Firewall Logs,IDS/IPS Alerts,Search Engine,OS,Packet Type_Data,Protocol_TCP,Protocol_UDP,Action Taken_Ignored,Action Taken_Logged,Severity Level_Low,Severity Level_Medium,Attack Type_Intrusion,Attack Type_Malware,Traffic Type_FTP,Traffic Type_HTTP,Log Source_Server
2023-03-27,00:03:22,38773,45837,443,0.0,94.02,1.0,1,1.0,0.0,Firefox,Windows,1,0,1,1,0,0,0,1,0,1,0,1
2020-10-20,11:47:24,63295,30368,1473,0.0,3.9,1.0,0,1.0,0.0,Chrome,Linux,0,0,1,0,0,0,0,0,0,1,0,0
2022-10-28,00:40:33,65376,45029,440,1.0,18.53,0.0,0,1.0,1.0,Chrome,Linux,1,0,1,1,0,0,1,0,1,0,1,1
2021-06-03,17:33:33,58298,7349,1427,0.0,88.93,1.0,1,1.0,0.0,Safari,macOS,1,0,0,1,0,0,0,0,1,0,0,0
2023-10-01,16:45:05,39581,63597,338,1.0,94.13,0.0,0,0.0,1.0,Chrome,macOS,0,0,0,1,0,0,0,0,1,0,1,1
2022-01-04,23:10:38,29707,49056,1277,1.0,14.27,0.0,1,0.0,1.0,Chrome,macOS,0,0,1,0,1,0,0,0,1,1,0,0
2023-02-20,22:13:30,19662,31161,309,1.0,63.23,0.0,1,0.0,1.0,Chrome,macOS,1,0,1,1,0,1,0,0,0,1,0,1
2022-11-22,12:23:24,6879,50638,611,1.0,74.89,0.0,1,1.0,0.0,MSIE,Windows,1,1,0,0,0,0,1,0,1,1,0,0
2021-05-01,16:20:12,27932,14747,1261,0.0,74.22,0.0,1,1.0,0.0,Opera,Windows,1,0,1,0,0,0,1,0,0,0,0,0
2020-05-07,11:20:27,44759,33236,753,0.0,38.81,1.0,0,0.0,1.0,Chrome,Linux,1,1,0,0,1,0,1,0,1,0,0,1
2023-05-14,08:27:45,41011,14938,878,0.0,32.37,1.0,0,0.0,0.0,Firefox,Windows,0,0,0,1,0,0,0,1,0,0,1,0
2020-09-24,17:44:28,31580,14847,1428,0.0,22.36,0.0,0,1.0,0.0,Opera,Linux,1,0,0,1,0,1,0,0,1,0,1,0
2021-03-14,08:22:41,2093,5154,942,0.0,67.14,1.0,1,0.0,1.0,Chrome,Linux,0,0,0,0,1,0,0,1,0,0,1,1
2021-05-12,20:40:10,22864,43997,833,0.0,26.73,1.0,1,1.0,1.0,Chrome,Linux,0,0,0,0,1,0,1,0,0,1,0,0
2020-07-25,13:40:38,56246,49948,498,1.0,22.37,1.0,0,0.0,0.0,Opera,Windows,1,0,1,1,0,1,0,0,1,1,0,0
2023-03-30,10:11:56,1072,4525,1322,0.0,61.27,1.0,1,0.0,1.0,Opera,Linux,1,0,1,1,0,1,0,0,1,1,0,0
2023-09-26,22:44:42,30157,36006,546,0.0,4.53,0.0,1,0.0,0.0,Safari,iOS,1,0,1,0,1,0,1,1,0,0,1,0
2023-08-21,11:24:14,54974,33261,1301,0.0,88.91,1.0,1,0.0,0.0,Safari,iOS,0,0,0,1,0,0,0,1,0,0,0,0
2022-04-27,15:39:15,19430,41556,210,0.0,29.27,1.0,0,0.0,0.0,Safari,iOS,1,0,1,0,1,0,1,0,0,1,0,0
2022-03-23,12:57:28,14471,46667,326,1.0,59.94,1.0,1,1.0,1.0,Opera,Windows,0,0,0,1,0,0,0,0,1,0,1,1
2022-12-08,20:27:59,54342,8694,863,1.0,12.94,1.0,0,0.0,0.0,Safari,macOS,1,0,0,0,1,1,0,0,1,0,0,0
2023-07-29,05:05:56,23343,25947,1482,0.0,57.1,1.0,1,1.0,1.0,Opera,Linux,0,1,0,1,0,0,0,0,1,0,1,0
2021-11-09,01:04:18,48260,49460,1416,0.0,2.4,1.0,0,0.0,1.0,Chrome,Linux,1,1,0,0,1,1,0,0,0,0,1,1
2020-01-28,01:14:50,47071,24438,403,1.0,8.49,1.0,1,1.0,1.0,Firefox,macOS,0,0,1,0,1,1,0,0,1,0,1,1
2022-03-28,09:58:37,36927,32207,239,1.0,98.66,0.0,1,1.0,0.0,Chrome,Linux,0,0,1,0,0,1,0,0,0,1,0,1
2021-09-04,03:19:56,27823,7177,1059,0.0,50.07,0.0,0,0.0,0.0,Firefox,macOS,0,1,0,0,1,0,0,0,0,0,1,0
2023-03-18,16:19:05,64969,33028,954,1.0,79.53,0.0,1,0.0,0.0,Safari,iOS,1,1,0,1,0,0,1,1,0,1,0,1
2021-10-16,13:27:18,7838,7595,317,1.0,16.45,0.0,0,1.0,1.0,MSIE,Windows,0,0,1,1,0,0,1,0,0,0,1,1
2021-01-27,14:45:06,6315,14030,464,1.0,48.71,1.0,0,0.0,1.0,MSIE,Windows,0,0,1,0,1,0,1,0,0,1,0,1
2021-02-01,07:04:46,6886,35894,1312,0.0,8.08,0.0,0,0.0,0.0,Chrome,Windows,0,1,0,0,0,0,0,0,0,0,1,0
2020-10-27,00:30:31,54901,60847,1455,1.0,0.59,0.0,0,1.0,0.0,Opera,Windows,1,1,0,0,0,0,1,1,0,0,1,0
2021-10-18,05:29:52,53568,24706,351,0.0,73.95,0.0,0,1.0,1.0,MSIE,Windows,0,0,1,1,0,1,0,0,0,0,0,1
2020-11-15,12:21:40,27799,51398,812,0.0,7.36,0.0,0,0.0,1.0,Chrome,Windows,0,0,1,0,0,0,1,0,1,1,0,0
2020-10-31,11:56:58,47572,63196,714,0.0,24.31,1.0,1,0.0,0.0,Firefox,Windows,0,1,0,1,0,1,0,0,0,0,1,0
2021-08-06,17:33:51,20940,49858,484,1.0,66.92,0.0,0,1.0,0.0,Opera,Windows,0,1,0,0,1,0,0,1,0,1,0,1
2023-05-28,14:41:58,28581,40586,849,0.0,72.07,1.0,0,0.0,1.0,Safari,iOS,1,1,0,0,1,1,0,1,0,0,1,0
2023-02-11,02:17:49,30118,42020,1269,1.0,55.92,1.0,0,0.0,0.0,MSIE,Windows,1,0,0,0,0,0,1,1,0,0,1,1
2023-04-29,13:00:17,15645,37445,386,0.0,22.42,1.0,0,1.0,1.0,MSIE,Windows,1,1,0,0,0,1,0,0,1,0,1,0
2020-09-09,16:28:43,3162,36423,610,0.0,22.76,0.0,1,0.0,0.0,Firefox,Linux,1,0,0,0,1,0,1,0,1,0,1,0
2022-02-18,10:10:44,36905,11351,1379,0.0,23.6,1.0,0,1.0,1.0,Safari,iOS,0,0,0,0,1,0,1,0,0,1,0,1
2023-05-23,02:52:06,36991,28304,122,1.0,28.43,1.0,0,1.0,0.0,Safari,iOS,0,1,0,0,1,1,0,0,0,0,0,0
2023-09-06,16:44:37,9251,11703,1081,0.0,63.47,1.0,1,1.0,0.0,Opera,Linux,1,0,0,1,0,0,1,0,1,0,1,1
2021-06-21,07:25:59,58565,34445,1160,1.0,60.75,0.0,1,0.0,1.0,Opera,Linux,1,0,0,1,0,1,0,0,1,0,0,1
2022-09-14,13:13:52,36293,26899,335,1.0,45.87,1.0,0,0.0,0.0,Opera,Windows,0,0,0,0,1,1,0,1,0,1,0,1
2020-12-12,06:36:27,22476,59209,992,1.0,86.55,0.0,0,1.0,1.0,Opera,Windows,1,0,0,0,0,0,0,0,0,0,0,1
2020-12-20,03:49:03,15260,9589,1192,0.0,96.16,0.0,1,1.0,1.0,Firefox,Linux,0,0,1,1,0,1,0,0,0,1,0,0
2023-04-22,00:44:42,15685,40673,224,0.0,55.46,1.0,1,0.0,0.0,Safari,iOS,0,0,1,0,1,0,1,1,0,0,0,1
2021-12-01,23:48:42,32997,25248,649,0.0,8.14,1.0,1,1.0,0.0,MSIE,Windows,1,1,0,1,0,1,0,0,1,0,0,1
2022-12-14,12:56:15,43600,2606,213,1.0,45.96,1.0,0,1.0,1.0,MSIE,Windows,1,0,1,1,0,0,1,0,0,0,1,0
2023-05-22,01:30:00,56967,41633,1088,1.0,78.17,1.0,0,1.0,1.0,Chrome,macOS,1,0,1,1,0,1,0,0,0,0,1,1
2023-08-20,18:35:01,1279,63622,240,0.0,26.2,1.0,0,1.0,1.0,Safari,iOS,0,0,1,1,0,0,1,1,0,0,1,1
2021-05-30,01:39:29,52264,24558,993,0.0,56.77,0.0,1,1.0,1.0,Safari,iOS,0,0,1,1,0,0,0,0,0,0,1,0
2020-12-20,15:25:42,17621,54920,609,1.0,86.63,1.0,1,1.0,1.0,Chrome,Linux,1,1,0,1,0,0,1,0,0,0,0,0
2022-05-25,05:30:20,60845,64547,193,1.0,15.95,1.0,0,1.0,1.0,MSIE,Windows,0,0,0,0,1,1,0,0,1,0,0,0
2021-12-24,07:10:51,44110,33701,1325,1.0,60.82,1.0,0,1.0,1.0,Safari,iOS,0,0,1,0,1,0,1,1,0,0,1,0
2020-11-06,15:35:10,40458,3947,1377,1.0,93.15,0.0,1,1.0,1.0,Firefox,Android,0,0,1,0,1,1,0,0,0,1,0,1
2022-12-31,10:17:01,10580,44870,599,1.0,19.3,1.0,0,0.0,1.0,Firefox,Android,0,0,1,0,0,0,1,0,0,1,0,1
2022-10-11,19:33:03,8163,55272,1015,0.0,34.2,1.0,1,1.0,1.0,Safari,macOS,0,0,0,0,0,0,0,0,1,0,0,1
2023-05-25,01:10:47,20147,62579,1436,1.0,29.38,1.0,1,1.0,1.0,MSIE,Windows,0,1,0,0,1,0,1,0,1,1,0,1
2021-08-20,07:01:26,54860,24677,735,1.0,86.05,0.0,0,1.0,1.0,Opera,Windows,1,1,0,0,0,1,0,1,0,0,1,0
2023-05-22,15:01:04,14921,47103,367,0.0,52.03,0.0,0,0.0,1.0,Safari,macOS,1,0,0,0,1,0,0,0,1,0,0,0
2020-08-01,20:54:12,56899,44522,824,0.0,38.79,0.0,1,0.0,1.0,Safari,Windows,0,0,1,0,1,0,1,0,0,0,0,0
2020-09-06,10:30:02,59960,45666,1260,1.0,43.93,1.0,1,0.0,1.0,MSIE,Windows,1,1,0,0,0,0,1,0,1,0,1,0
2020-09-07,16:02:21,8822,48423,170,1.0,32.05,0.0,0,1.0,1.0,MSIE,Windows,1,1,0,0,0,1,0,0,0,0,0,1
2022-07-01,15:22:57,6557,9194,794,0.0,79.01,0.0,0,1.0,1.0,Firefox,macOS,0,0,1,1,0,1,0,0,0,0,1,1
2023-02-05,17:22:18,22685,5649,394,1.0,51.02,0.0,1,1.0,1.0,Chrome,Windows,0,1,0,0,1,0,1,1,0,1,0,1
2021-12-10,02:38:06,36514,13437,686,0.0,25.38,1.0,1,0.0,0.0,Safari,macOS,0,0,1,1,0,1,0,0,0,1,0,1
2022-02-25,10:02:42,47006,22834,632,0.0,18.15,1.0,1,0.0,0.0,Chrome,Linux,0,1,0,1,0,0,1,0,0,0,1,1
2023-02-21,11:17:02,33884,47056,1286,1.0,88.2,0.0,0,1.0,0.0,Opera,Linux,0,0,0,0,0,0,1,0,1,0,0,1
2020-09-01,22:31:45,49283,12686,992,0.0,63.28,0.0,0,1.0,1.0,Opera,Linux,0,1,0,1,0,0,1,0,1,1,0,1
2022-07-22,06:33:36,20787,50988,1259,0.0,76.08,1.0,1,1.0,0.0,Safari,macOS,0,1,0,1,0,0,1,1,0,0,1,1
2020-04-23,05:39:09,21632,1955,889,1.0,90.03,0.0,0,0.0,1.0,MSIE,Windows,0,1,0,0,1,0,0,1,0,0,0,0
2021-03-17,20:51:05,58882,5096,987,1.0,78.78,1.0,1,0.0,1.0,Opera,Linux,0,0,1,0,1,0,1,0,0,0,1,1
2020-11-26,23:42:57,5812,33058,912,1.0,68.04,1.0,0,0.0,0.0,Safari,macOS,0,1,0,1,0,0,0,0,0,1,0,1
2022-09-10,09:39:26,52987,35026,866,1.0,48.69,0.0,0,0.0,0.0,MSIE,Windows,1,0,1,0,1,1,0,1,0,0,1,1
2023-09-20,21:20:16,29435,15371,815,1.0,60.58,1.0,1,1.0,1.0,Chrome,Linux,0,0,0,0,1,0,1,1,0,0,1,0
2020-09-28,12:07:03,61623,2479,745,1.0,77.51,0.0,1,0.0,0.0,Firefox,Android,1,0,0,1,0,0,1,0,1,1,0,1
2022-02-28,00:20:59,31733,9074,1369,1.0,12.72,0.0,0,1.0,1.0,Chrome,Linux,1,0,0,1,0,0,1,0,0,0,0,0
2020-11-12,07:22:41,45271,44392,334,1.0,21.52,1.0,0,0.0,0.0,MSIE,Windows,1,0,1,1,0,0,1,1,0,0,1,1
2022-10-24,04:38:43,31460,56657,717,1.0,51.9,1.0,0,1.0,0.0,Safari,macOS,0,1,0,0,0,0,0,0,1,0,0,1
2022-08-19,13:29:04,10085,58633,793,1.0,63.88,0.0,1,0.0,0.0,Safari,Windows,0,1,0,1,0,0,1,0,0,0,0,1
2020-05-27,23:01:04,13020,59960,1464,0.0,96.03,0.0,1,1.0,1.0,Safari,Windows,1,1,0,0,1,0,0,1,0,1,0,1
2021-08-13,07:03:28,20363,9018,417,1.0,79.29,0.0,0,1.0,0.0,MSIE,Windows,0,0,0,0,1,0,0,0,0,0,0,1
2021-06-22,09:30:42,49265,38287,855,1.0,90.2,0.0,0,0.0,1.0,Chrome,Linux,0,0,0,1,0,0,0,1,0,0,1,1
2020-12-21,13:56:33,30409,37502,588,0.0,48.06,0.0,0,1.0,1.0,MSIE,Windows,0,1,0,0,0,1,0,0,0,1,0,1
2022-06-18,03:29:39,46488,4497,548,1.0,38.09,0.0,0,1.0,1.0,Safari,iOS,0,0,0,0,0,0,0,1,0,0,0,1
2021-07-27,10:35:38,54419,56736,585,0.0,62.51,0.0,1,1.0,1.0,MSIE,Windows,1,1,0,0,0,0,1,0,0,0,1,1
2020-01-21,21:44:31,31749,26332,1378,1.0,6.98,0.0,0,1.0,1.0,MSIE,Windows,0,0,1,0,1,0,1,1,0,0,0,1
2021-07-23,16:31:59,45153,2902,1468,1.0,77.23,0.0,0,1.0,1.0,Chrome,Linux,1,0,0,0,0,1,0,1,0,0,0,0
2021-06-13,03:32:26,1905,28812,1382,0.0,15.07,0.0,0,1.0,1.0,Opera,Linux,1,0,1,0,0,1,0,1,0,0,0,0
2021-03-12,00:55:56,59378,30044,484,0.0,10.35,1.0,0,0.0,1.0,Opera,Linux,0,0,0,1,0,0,1,0,1,0,0,0
2021-11-14,08:47:30,36288,45471,761,0.0,43.56,1.0,0,0.0,0.0,MSIE,Windows,0,1,0,1,0,0,1,0,1,0,1,0
2022-11-02,04:05:29,43294,40380,719,0.0,39.87,1.0,1,0.0,0.0,Firefox,Android,1,1,0,0,1,0,0,1,0,0,1,1
2020-07-31,11:45:55,45324,19216,731,1.0,84.98,1.0,1,0.0,1.0,Safari,iOS,1,1,0,0,1,0,1,0,0,0,0,1
2023-08-15,03:56:33,59047,31505,1333,0.0,46.38,0.0,0,0.0,1.0,Safari,macOS,0,1,0,0,0,0,1,0,0,0,0,1
2020-04-10,05:23:36,48115,34727,399,1.0,77.58,1.0,1,1.0,0.0,Chrome,macOS,1,0,1,0,0,0,1,0,1,0,1,0
2023-08-05,09:02:36,10564,48918,1236,1.0,97.08,0.0,1,0.0,1.0,Chrome,Linux,0,0,1,0,0,0,0,0,0,0,1,0
2022-07-20,14:59:28,14281,33256,967,1.0,5.97,0.0,0,0.0,0.0,Opera,Windows,1,0,0,1,0,1,0,1,0,0,1,1
2023-06-21,08:20:57,15582,29714,1028,1.0,54.27,0.0,0,0.0,1.0,MSIE,Windows,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-26,00:42:43,45643,58579,266,0.0,60.84,1.0,0,0.0,0.0,Safari,iOS,0,1,0,0,0,0,0,1,0,0,0,0
2022-11-26,21:14:00,63500,20067,1243,0.0,66.8,1.0,1,0.0,0.0,Safari,iOS,1,0,1,0,1,0,1,0,1,1,0,1
2022-04-03,09:50:02,1953,35046,1280,1.0,17.18,1.0,0,0.0,1.0,Chrome,Linux,0,1,0,0,0,0,1,1,0,0,0,0
2021-01-01,08:58:57,47194,16048,303,1.0,46.32,1.0,0,0.0,0.0,MSIE,Windows,0,0,1,0,0,0,0,1,0,0,0,0
2023-05-16,02:30:00,2823,18413,1216,0.0,43.27,1.0,0,1.0,1.0,Opera,Windows,1,1,0,1,0,0,1,0,0,1,0,0
2021-06-18,05:54:35,50989,36799,99,0.0,17.87,0.0,0,1.0,1.0,Safari,iOS,1,0,0,0,1,0,1,1,0,0,1,1
2021-10-29,10:41:23,33189,44599,1385,0.0,34.28,0.0,1,1.0,1.0,Chrome,macOS,1,0,1,0,0,0,0,0,1,0,0,1
2021-11-05,02:24:21,36377,59596,1363,1.0,97.3,1.0,0,0.0,1.0,Safari,iOS,0,0,1,0,0,1,0,0,0,0,1,1
2020-11-22,20:43:03,22183,61025,293,1.0,90.29,0.0,1,0.0,0.0,Safari,macOS,0,0,1,0,1,1,0,0,0,0,0,1
2023-08-02,14:55:25,23428,20133,1043,1.0,92.18,0.0,0,0.0,0.0,Safari,iOS,0,0,1,0,0,1,0,0,1,0,0,0
2023-09-08,14:07:37,40979,47564,567,0.0,35.22,0.0,1,0.0,1.0,Firefox,Linux,1,0,0,1,0,0,0,1,0,1,0,1
2022-05-26,19:43:27,13320,19586,761,0.0,28.99,1.0,1,0.0,0.0,Firefox,macOS,0,0,1,0,1,1,0,0,1,0,1,1
2022-12-05,10:11:21,43245,31591,69,1.0,90.85,0.0,0,1.0,0.0,Firefox,Windows,0,0,0,0,1,1,0,0,0,1,0,1
2023-10-04,02:56:41,18323,55892,1269,1.0,44.07,0.0,0,0.0,0.0,MSIE,Windows,1,0,1,0,1,0,1,0,1,0,0,1
2022-06-01,02:34:45,27743,64695,1463,0.0,2.28,0.0,0,0.0,0.0,Opera,Windows,1,0,0,0,1,0,1,0,1,0,0,1
2023-02-07,18:26:57,49097,52005,851,0.0,19.2,1.0,1,0.0,0.0,MSIE,Windows,0,0,0,0,1,0,0,0,1,1,0,1
2023-03-13,05:30:46,28621,23736,1497,1.0,41.69,1.0,0,1.0,1.0,MSIE,Windows,0,0,1,0,0,0,1,0,1,0,1,0
2022-07-21,13:00:45,35146,61851,1193,1.0,4.03,1.0,1,1.0,1.0,MSIE,Windows,0,1,0,0,1,0,0,1,0,1,0,0
2023-09-05,12:25:08,40455,63548,541,0.0,52.15,1.0,1,1.0,0.0,MSIE,Windows,0,0,0,1,0,1,0,1,0,0,1,1
2022-11-26,09:41:37,34245,7358,1310,0.0,97.67,0.0,0,0.0,1.0,Safari,iOS,1,0,1,0,0,0,0,0,0,0,1,1
2021-07-06,16:01:56,7741,25166,269,0.0,63.17,1.0,0,0.0,1.0,Opera,Linux,0,0,0,1,0,0,1,0,0,0,1,1
2022-11-08,14:44:56,27701,37571,662,0.0,67.32,0.0,0,1.0,1.0,MSIE,Windows,0,0,0,1,0,0,1,0,1,0,0,1
2023-04-25,13:45:29,44267,16788,666,0.0,12.02,1.0,1,0.0,1.0,Safari,iOS,1,0,0,0,1,1,0,0,0,1,0,0
2021-11-13,01:05:25,34312,48006,1375,1.0,9.48,0.0,1,0.0,0.0,MSIE,Windows,1,0,0,0,0,0,1,1,0,0,1,0
2020-05-12,08:39:26,20070,36283,828,0.0,74.72,1.0,0,0.0,1.0,Chrome,macOS,0,0,1,0,1,0,0,1,0,0,1,0
2020-03-04,04:46:20,10704,13539,920,0.0,84.16,0.0,1,1.0,0.0,Chrome,Linux,0,0,0,1,0,1,0,1,0,0,0,1
2022-03-07,17:22:36,1169,41518,476,0.0,84.92,0.0,0,0.0,0.0,MSIE,Windows,1,1,0,0,0,0,0,1,0,0,0,0
2023-06-18,00:47:37,13247,36572,511,0.0,23.64,1.0,1,1.0,1.0,Firefox,Windows,1,0,1,1,0,1,0,0,1,0,1,0
2022-03-22,04:56:11,24826,58864,1290,0.0,24.46,1.0,1,0.0,0.0,MSIE,Windows,0,0,0,0,1,0,1,1,0,0,1,0
2022-04-09,02:45:24,51154,45800,1223,1.0,57.71,1.0,1,0.0,0.0,MSIE,Windows,0,0,0,0,1,0,1,0,1,1,0,0
2021-09-30,10:09:00,54112,43003,419,1.0,4.48,1.0,1,0.0,0.0,Firefox,Linux,1,1,0,1,0,0,0,0,0,0,0,1
2022-09-18,22:58:59,20536,24648,620,0.0,20.0,0.0,1,0.0,0.0,Safari,macOS,0,1,0,0,1,0,0,0,1,1,0,0
2020-07-24,02:57:49,60632,6522,312,0.0,33.31,1.0,1,0.0,1.0,Chrome,macOS,0,0,0,0,1,0,1,1,0,0,0,1
2020-10-30,15:17:38,6591,58399,805,0.0,47.96,0.0,1,1.0,1.0,Chrome,macOS,0,0,0,0,0,1,0,0,0,0,1,1
2020-07-21,07:15:16,13388,21818,955,1.0,17.83,1.0,0,0.0,0.0,Chrome,Windows,0,0,0,1,0,0,1,0,0,0,1,1
2023-08-11,03:31:35,52526,17598,144,0.0,27.66,0.0,0,1.0,1.0,MSIE,Windows,0,1,0,0,1,0,1,0,1,0,1,1
2021-12-11,12:01:02,39909,17913,1168,0.0,8.24,0.0,0,1.0,0.0,MSIE,Windows,1,0,1,0,0,0,1,0,1,1,0,1
2023-04-25,18:10:34,60277,21123,807,1.0,92.49,0.0,0,0.0,1.0,Firefox,Windows,0,0,0,1,0,0,0,0,1,0,1,0
2023-06-12,13:31:45,47317,24520,730,1.0,95.24,0.0,0,1.0,1.0,Opera,Linux,0,0,0,0,1,0,1,1,0,0,0,0
2023-01-09,11:04:52,64131,20147,1417,0.0,91.96,1.0,1,0.0,0.0,Safari,Windows,1,1,0,1,0,0,0,0,1,1,0,1
2020-01-16,15:48:40,37156,47269,184,1.0,14.67,1.0,0,0.0,1.0,Safari,macOS,0,1,0,0,1,0,1,0,1,0,1,0
2020-02-07,10:53:58,26566,28800,66,0.0,48.37,1.0,1,0.0,0.0,Firefox,Linux,1,1,0,0,1,0,0,1,0,1,0,1
2022-02-24,08:49:54,11392,53608,1147,0.0,46.01,1.0,0,0.0,1.0,MSIE,Windows,1,0,1,0,1,1,0,0,1,0,0,0
2023-08-29,16:50:21,18198,24706,1053,0.0,93.2,0.0,0,1.0,1.0,Firefox,macOS,1,1,0,1,0,0,1,1,0,0,0,1
2021-07-30,08:36:41,19682,62198,595,1.0,27.26,1.0,1,0.0,1.0,Firefox,Windows,0,0,0,0,1,1,0,0,1,0,0,0
2022-02-26,22:50:53,55539,63152,1115,0.0,68.27,0.0,0,0.0,0.0,Opera,Linux,0,1,0,0,0,0,0,0,1,0,0,1
2022-12-04,04:03:20,45332,23841,881,1.0,50.79,1.0,1,0.0,0.0,Safari,Windows,0,1,0,0,0,1,0,0,0,0,0,1
2022-02-11,18:40:11,29665,54358,824,0.0,34.68,1.0,0,1.0,1.0,Safari,iOS,0,0,0,0,0,0,1,1,0,0,1,1
2023-03-19,12:22:10,5954,39551,346,0.0,84.97,1.0,0,0.0,1.0,Firefox,Android,0,1,0,0,1,0,1,0,0,1,0,1
2023-04-23,10:06:44,51859,6730,640,0.0,39.09,1.0,1,0.0,0.0,MSIE,Windows,1,1,0,0,1,0,1,1,0,0,0,0
2023-07-29,15:25:57,43062,9660,814,1.0,38.03,0.0,0,0.0,0.0,Firefox,macOS,0,0,1,0,0,0,1,1,0,1,0,0
2022-09-26,22:05:19,7326,60730,1232,0.0,96.25,0.0,0,0.0,1.0,MSIE,Windows,1,0,0,0,1,0,1,0,1,1,0,0
2022-05-18,22:02:55,20452,49137,686,1.0,99.73,1.0,0,0.0,0.0,Safari,iOS,1,0,1,0,1,0,0,1,0,0,0,1
2023-09-15,11:20:48,40822,49571,1196,1.0,72.7,0.0,1,1.0,1.0,Safari,macOS,0,0,0,0,1,0,0,1,0,1,0,0
2023-04-22,03:55:19,20954,54464,1334,0.0,87.35,0.0,0,1.0,0.0,Chrome,Linux,1,0,0,0,1,0,0,1,0,0,0,1
2020-09-14,19:44:41,37158,57207,666,1.0,54.45,0.0,1,0.0,0.0,Chrome,macOS,1,0,0,1,0,1,0,0,0,1,0,0
2020-06-10,09:59:34,25562,47752,1004,0.0,31.13,1.0,0,1.0,1.0,Safari,iOS,0,0,0,0,0,0,1,0,1,0,0,1
2021-09-23,12:18:11,18070,20217,1459,0.0,20.53,0.0,1,0.0,1.0,MSIE,Windows,1,0,1,0,1,1,0,0,0,0,1,0
2020-08-13,23:00:12,33087,4854,801,1.0,9.74,1.0,0,1.0,1.0,Opera,Linux,1,0,1,1,0,0,0,0,0,0,0,0
2023-05-24,16:31:41,59422,5257,119,0.0,73.69,1.0,0,0.0,1.0,Safari,macOS,0,1,0,0,1,0,0,0,0,0,0,0
2021-02-18,17:31:03,45366,8865,949,0.0,96.05,0.0,1,1.0,0.0,Firefox,Android,1,0,1,1,0,0,1,1,0,0,0,1
2021-07-18,17:47:06,16292,26360,260,0.0,98.14,1.0,1,1.0,1.0,Firefox,Linux,1,1,0,1,0,1,0,0,1,0,0,1
2022-09-09,00:42:29,30942,40057,1159,1.0,6.81,0.0,1,0.0,0.0,MSIE,Windows,0,0,1,1,0,0,1,0,1,0,1,1
2023-06-26,04:34:59,53886,62966,430,0.0,84.95,0.0,1,0.0,0.0,MSIE,Windows,1,1,0,1,0,0,1,1,0,0,0,1
2021-06-12,21:57:27,39214,13201,170,0.0,83.45,0.0,1,1.0,1.0,Firefox,Android,1,0,1,0,1,0,1,0,0,1,0,0
2022-05-18,01:27:26,53711,20267,950,1.0,68.81,0.0,0,0.0,1.0,MSIE,Windows,1,0,1,0,0,0,0,0,0,0,1,1
2021-10-23,05:03:02,46820,11681,513,0.0,23.53,0.0,1,0.0,1.0,Firefox,Linux,1,0,1,0,1,1,0,1,0,1,0,0
2021-01-23,11:02:33,57260,8494,688,0.0,23.52,1.0,0,0.0,0.0,Chrome,Linux,0,0,1,0,1,1,0,1,0,1,0,0
2021-08-23,06:22:32,3708,38917,468,1.0,16.34,0.0,0,0.0,0.0,Chrome,macOS,0,0,1,0,0,1,0,0,0,1,0,1
2020-09-30,03:51:45,9650,17633,333,1.0,98.6,1.0,1,0.0,0.0,Safari,iOS,0,1,0,0,0,1,0,1,0,1,0,1
2020-04-06,23:51:14,42135,8017,682,1.0,91.78,0.0,0,0.0,1.0,Opera,Linux,0,0,1,0,1,1,0,1,0,0,1,0
2022-09-01,02:48:33,8642,21263,1184,0.0,69.77,1.0,0,0.0,0.0,Opera,Windows,1,1,0,0,0,0,0,0,0,1,0,0
2021-03-10,03:04:27,10677,17351,1400,1.0,51.32,0.0,1,1.0,0.0,Chrome,Linux,1,0,1,0,0,0,1,1,0,1,0,0
2020-09-07,11:15:07,29958,38390,884,1.0,31.11,1.0,1,1.0,1.0,MSIE,Windows,1,0,1,0,1,0,0,0,1,1,0,1
2022-06-28,17:07:14,32525,59710,394,1.0,20.67,1.0,1,0.0,0.0,Opera,Windows,1,1,0,0,0,0,1,0,1,1,0,1
2021-02-19,07:57:44,44075,34812,663,0.0,4.99,1.0,0,0.0,0.0,Safari,iOS,0,0,1,1,0,1,0,1,0,1,0,0
2021-03-16,11:04:27,40995,3288,954,0.0,37.67,0.0,1,1.0,1.0,Opera,Windows,0,0,0,0,1,0,0,0,0,1,0,0
2022-01-13,13:58:59,3017,18551,1038,0.0,91.86,1.0,1,1.0,0.0,Safari,Windows,0,0,0,0,1,0,1,1,0,0,0,1
2022-07-04,04:24:02,13000,9503,984,1.0,80.31,1.0,0,0.0,1.0,Opera,Windows,1,0,1,0,1,0,1,0,1,0,1,1
2023-02-18,03:15:48,8418,45367,1387,0.0,47.83,1.0,1,0.0,0.0,MSIE,Windows,1,0,1,1,0,1,0,1,0,0,0,1
2020-07-21,18:39:03,26680,64140,180,0.0,34.41,0.0,0,1.0,1.0,MSIE,Windows,0,1,0,1,0,0,0,1,0,0,0,1
2022-09-26,08:44:19,20141,22273,82,0.0,50.95,1.0,0,1.0,0.0,Opera,Linux,1,1,0,1,0,0,1,0,1,0,1,0
